5	78.3090379008746
5.99999999999998	74.0307280053919
6.99999999999996	71.8726186047761
7.99999999999994	70.7859604319136
8.99999999999991	70.072370574918
9.99999999999989	65.6014828026895
10.9999999999999	57.8957204977448
11.9999999999999	51.1444435148783
12.9999999999998	45.3625101968411
13.9999999999998	40.4289791361665
14.9999999999998	36.2802381399877
15.9999999999998	32.6293191802606
16.9999999999997	29.3960424628306
17.9999999999997	26.6413119482845
18.9999999999997	24.1323068932042
19.9999999999997	21.9286577767882
20.9999999999997	19.991924083276
21.9999999999996	18.2036570077008
22.9999999999996	16.6084815107393
23.9999999999996	15.1774879924193
24.9999999999996	13.8573760155167
