5	0
5.99999999999998	0
6.99999999999996	0
7.99999999999994	0
8.99999999999991	0.399999999999858
9.99999999999989	3.81666666666622
10.9999999999999	9.89999999999904
11.9999999999999	15.0387959866212
12.9999999999998	21.1666666666655
13.9999999999998	26.5333333333325
14.9999999999998	31.2312849161998
15.9999999999998	36.7333333333317
16.9999999999997	41.749999999999
17.9999999999997	46.0499999999988
18.9999999999997	51.3163179916305
19.9999999999997	55.7468879668038
20.9999999999997	59.8999999999986
21.9999999999996	64.5333333333321
22.9999999999996	69.1833333333313
23.9999999999996	72.9999999999985
24.9999999999996	77.895986622071
